oracle_natural_account,description,parent1_code,parent1_description,parent2_code,parent2_description,parent3_code,parent3_description,parent4_code,parent4_description,parent5_code,parent5_description,financial_category,financial_sub_category,danaos_name,danaos_description_details,danaos_description_sub,danaos_description_main
131536,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131496,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131502,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131498,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131504,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131532,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131392,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131508,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131506,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
181188,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
183798,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
168998,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111126,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112126,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111134,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112134,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111124,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112124,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111122,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112122,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111132,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
112132,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
125002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261312,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
126002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
251104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131394,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
185002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
185004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
185006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131316,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131396,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
121102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
122102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
251102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261798,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261406,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
281002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261316,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261314,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261404,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261318,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
131534,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261602,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261394,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261402,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261396,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
111136,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261388,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261372,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261374,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261378,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261352,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261354,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261362,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261358,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261816,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261366,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261364,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261356,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261386,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261384,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261382,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
311006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
311008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
313006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
313004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
311002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
311004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
316002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
312002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
313002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
315006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
315002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
315004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659014,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
685016,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,SYSTEM EXCHANGE DIFFERENCES,Administration expenses,Administration Running Costs,Daily running costs
684008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
684016,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659016,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
657014,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
688018,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
688008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
688012,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261368,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
271002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261814,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
271004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
261408,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
271006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
634998,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Other Administration Expenses,Administration expenses,Administration Running Costs,Daily running costs
625108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Safety Inspection,Maintenance and repairs,Technical running costs,Daily running costs
681998,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651116,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651112,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651118,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651298,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651302,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651122,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651114,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651304,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651306,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659012,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651502,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651128,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
616008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651702,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654202,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
616002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
616004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654406,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654504,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
656202,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654502,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651124,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
656102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651602,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
656108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
656106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651604,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
614018,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
652002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654104,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
652004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654108,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654112,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654302,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654402,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
654404,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
621612,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Crew Carpentry/Sounding Allowance,Crew payroll,Crew running costs,Daily running costs
634316,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Postage - Courier,Administration expenses,Administration Running Costs,Daily running costs
654408,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
634304,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Shore based (Telephone recoveries),Administration expenses,Administration Running Costs,Daily running costs
653012,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
653032,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
653016,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
615002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
633002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Hull & Machinery Insurance,Hull and machinery,Insurance running costs,Daily running costs
633012,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,War Risks Insurance,Hull and machinery,Insurance running costs,Daily running costs
633004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,P & I Advance Calls,P & I advance calls,Insurance running costs,Daily running costs
633006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,FD & D,P & I advance calls,Insurance running costs,Daily running costs
633008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Loss Of Earnings Insurance,Other insurance,Insurance running costs,Daily running costs
654106,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
651126,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
634102,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Management Fees,Management expenses,Administration Running Costs,Daily running costs
634312,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Superintendents Expenses,Administration expenses,Administration Running Costs,Daily running costs
634314,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Technician/Inspectors/Surveyor Expenses,Administration expenses,Administration Running Costs,Daily running costs
634322,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Legal Fees,Administration expenses,Administration Running Costs,Daily running costs
634302,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Ship to Shore,Administration expenses,Administration Running Costs,Daily running costs
634308,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Masters Ports Expenses,Administration expenses,Administration Running Costs,Daily running costs
634318,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Audit Fee and Tax Fee - Statutory Report,Administration expenses,Administration Running Costs,Daily running costs
634324,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Bank Charges,Financial expenses,Administration Running Costs,Daily running costs
690002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Income Tax,Administration expenses,Administration Running Costs,Daily running costs
659018,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
690004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660014,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660022,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660012,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
660008,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659998,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
659996,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,,,,
631006,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Lubricants : MES,Lubricants,Technical running costs,Daily running costs
631004,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Lubricants : MEC,Lubricants,Technical running costs,Daily running costs
631002,MANUAL LOAD,0000,Default,0000,Default,0000,Default,0000,Default,0000,Default,Default,Default,Lubricants : AUX,Lubricants,Technical running costs,Daily running costs
